,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text
51422,478,24h,Traffic was good on my way to work so I was able to make up some time and ended up getting in on time instead of running late.,Traffic was good on my way to work so I was able to make up some time and ended up getting in on time instead of running late.,True,1,achievement,achievement,84832,late run time time traffic
51601,2291,24h,I went to Mass at my favorite local church.,I went to Mass at my favorite local church.,True,1,enjoy_the_moment,enjoy_the_moment,12476,church favorite local mass
51631,13543,24h,"After lunch today, my sister that lives in another state called me. I had not talked to her in about a month. We talked for about an hour. I was very happy to hear from her.","After lunch today, my sister that lives in another state called me. I had not talked to her in about a month. We talked for about an hour. I was very happy to hear from her.",True,4,affection,affection,12482,called hear hours live lunch sister talked talked
51698,3388,24h,One thing that made me happy was playing the new Zelda game on my WiiU with my 10 year old niece.,One thing that made me happy was playing the new Zelda game on my WiiU with my 10 year old niece.,True,1,affection,affection,10522,game niece played wiiu zelda
51700,3388,24h,Another thing that made me happy is eating spaghetti and then having some chocolate chip cookies.,Another thing that made me happy is eating spaghetti and then having some chocolate chip cookies.,True,1,leisure,enjoy_the_moment,12508,chip chocolate cookies eat spaghetti
51735,1029,24h,Got to hang out with my best friend.,Got to hang out with my best friend.,True,1,bonding,bonding,11520,friend hang
51747,1029,3m,Getting a pedicure with four of my close friends.,Getting a pedicure with four of my close friends.,True,1,bonding,bonding,64680,close friend pedicure
51751,1029,3m,Going out to dinner and getting pedicures with three of my close friends.,Going out to dinner and getting pedicures with three of my close friends.,True,1,bonding,bonding,80458,close dinner friend pedicure
51753,1029,24h,Finishing reading a book that I have been reading for awhile now that I have been wanting to finish.,Finishing reading a book that I have been reading for awhile now that I have been wanting to finish.,True,1,leisure,achievement,82869,awhile book finished finished read read
51754,1029,24h,Being in bed earlier than usual and getting to watch Shameless before I fell asleep.,Being in bed earlier than usual and getting to watch Shameless before I fell asleep.,True,1,enjoy_the_moment,enjoy_the_moment,83864,asleep bed earlier fell shameless usual watched
51789,113,24h,I managed to get a large section of the chopped down palm tree into the garbage can.,I managed to get a large section of the chopped down palm tree into the garbage can.,True,1,achievement,achievement,11524,chops garbage managed palm section tree
51793,113,24h,I had a most delicious beef roast dinner with my brother.,I had a most delicious beef roast dinner with my brother.,True,1,affection,affection,14801,beef brother delicious dinner roast
51794,113,24h,I stayed up until 5am turking and made $20.,I stayed up until 5am turking and made $20.,True,1,achievement,achievement,15516,stay turk
51799,113,24h,I had enough time to play Lord of the Rings online for a couple hours.,I had enough time to play Lord of the Rings online for a couple hours.,True,1,leisure,leisure,20639,couple hours lord online played ring time
51800,113,24h,I got my brother to his lab appointment on time this afternoon.,I got my brother to his lab appointment on time this afternoon.,True,1,achievement,affection,21454,afternoon appointment brother lab time
51809,113,24h,I cooked a turkey and made mashed potatoes and gravy for my brother and I.  We both enjoyed it.,I cooked a turkey and made mashed potatoes and gravy for my brother and I.  We both enjoyed it.,True,2,affection,affection,30139,brother cooked enjoyed gravy mashed potatoes turkey
51818,113,3m,"We have been having temperatures in the 90's, but I have been very happy that at least in the mornings it has been 60-70 degrees.","We have been having temperatures in the 90's, but I have been very happy that at least in the mornings it has been 60-70 degrees.",True,1,nature,nature,39627,degree morning temperature
51833,113,3m,"I wasn't happy to do it, but I am happy now to have taken my brother to his doctor's appointment today.","I wasn't happy to do it, but I am happy now to have taken my brother to his doctor's appointment today.",True,1,affection,affection,63613,appointment brother doctor wasnt
51834,113,3m,I was happy when my brother bought me lunch for having taken him to the doctor.,I was happy when my brother bought me lunch for having taken him to the doctor.,True,1,affection,affection,64607,bought brother doctor lunch
51843,113,3m,I am happy that my brother called the pharmacy to insure that his medications are there so his anxiety level will be reduced.  I am not so happy to go get them tho.  lol,I am happy that my brother called the pharmacy to insure that his medications are there so his anxiety level will be reduced.  I am not so happy to go get them tho.  lol,True,3,affection,affection,79816,anxiety brother called insurance level lol medical pharmacy reduced tho
51850,113,24h,"I thought I was going to have to buy a new computer speaker, but my brother came out and found out how to get the old one to work right.  For that I am happy because a new speaker isn't withing my budget.","I thought I was going to have to buy a new computer speaker, but my brother came out and found out how to get the old one to work right.  For that I am happy because a new speaker isn't withing my budget.",True,2,enjoy_the_moment,enjoy_the_moment,86598,brother budget buy computer found isnt speaker speaker withing
51857,113,24h,"I am very happy that finally after hardly finding work to do on Mturk from noon to 4pm, I suddenly found $10 worth in the last 2 hours.","I am very happy that finally after hardly finding work to do on Mturk from noon to 4pm, I suddenly found $10 worth in the last 2 hours.",True,1,achievement,achievement,93593,finally finding found hours mturk noon pm suddenly worth
51914,351,24h,I went to my yoga class that I hadn't been to in a while and saw my favorite teacher.,I went to my yoga class that I hadn't been to in a while and saw my favorite teacher.,True,1,exercise,exercise,15933,class favorite hadnt teacher yoga
51916,351,24h,I sold one of my more expensive items on eBay.,I sold one of my more expensive items on eBay.,True,1,achievement,achievement,17924,ebay expensive items sold
51919,351,24h,I may have secured another photography job with a roller derby outfit.,I may have secured another photography job with a roller derby outfit.,True,1,achievement,achievement,20990,derby job outfit photography roller security
